,Shots,Goals,Takeaways,Hits,Blocked Shots,Giveaways,Missed Shots,Penalities,#Won Faceoffs,HoA_away,HoA_home,startRinkSide_left,startRinkSide_right
302,7.0,0.0,2.0,8.0,4.0,3.0,11.0,1.0,7.0,0,1,0,1
303,9.0,0.0,1.0,4.0,4.0,3.0,4.0,1.0,4.0,1,0,1,0
304,5.0,1.0,5.0,4.0,7.0,4.0,1.0,2.0,11.0,0,1,1,0
305,6.0,1.0,1.0,5.0,6.0,1.0,3.0,2.0,6.0,1,0,0,1
306,9.0,0.0,4.0,9.0,3.0,4.0,6.0,0.0,7.0,0,1,0,1
307,5.0,0.0,0.0,13.0,3.0,1.0,2.0,4.0,6.0,1,0,0,1
308,16.0,1.0,2.0,5.0,2.0,0.0,8.0,3.0,11.0,0,1,0,1
309,14.0,0.0,1.0,4.0,6.0,1.0,2.0,4.0,15.0,1,0,1,0
310,4.0,3.0,5.0,8.0,6.0,4.0,5.0,2.0,9.0,0,1,1,0
311,19.0,4.0,3.0,11.0,3.0,3.0,3.0,0.0,11.0,1,0,0,1
312,7.0,0.0,0.0,12.0,5.0,3.0,2.0,0.0,9.0,0,1,0,1
313,13.0,0.0,4.0,9.0,4.0,3.0,3.0,1.0,15.0,1,0,0,1
314,12.0,1.0,3.0,12.0,1.0,0.0,5.0,1.0,8.0,0,1,0,1
315,7.0,1.0,4.0,14.0,5.0,0.0,1.0,3.0,8.0,1,0,0,1
316,7.0,0.0,5.0,11.0,5.0,2.0,4.0,0.0,12.0,0,1,0,1
317,9.0,0.0,4.0,4.0,8.0,2.0,5.0,2.0,12.0,1,0,0,1
318,13.0,0.0,2.0,9.0,5.0,6.0,4.0,1.0,7.0,0,1,0,1
319,10.0,4.0,1.0,8.0,4.0,1.0,7.0,1.0,15.0,1,0,0,1
320,6.0,1.0,1.0,8.0,7.0,5.0,5.0,1.0,8.0,0,1,0,1
321,16.0,0.0,2.0,11.0,3.0,5.0,3.0,3.0,7.0,1,0,0,1
322,9.0,0.0,3.0,7.0,3.0,10.0,2.0,3.0,9.0,0,1,0,1
323,5.0,0.0,3.0,5.0,10.0,8.0,1.0,0.0,3.0,1,0,1,0
324,11.0,3.0,6.0,4.0,5.0,4.0,6.0,0.0,10.0,0,1,1,0
325,11.0,0.0,0.0,9.0,4.0,2.0,3.0,1.0,10.0,1,0,1,0
326,12.0,2.0,1.0,8.0,4.0,8.0,4.0,0.0,14.0,0,1,1,0
327,9.0,1.0,5.0,12.0,2.0,0.0,2.0,1.0,8.0,1,0,0,1
328,9.0,0.0,3.0,9.0,6.0,4.0,5.0,0.0,8.0,0,1,0,1
329,5.0,0.0,0.0,12.0,8.0,7.0,3.0,2.0,10.0,1,0,1,0
330,13.0,2.0,0.0,6.0,5.0,3.0,8.0,0.0,8.0,0,1,1,0
331,10.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,5.0,1,0,0,1
332,9.0,0.0,2.0,8.0,5.0,6.0,8.0,1.0,12.0,0,1,0,1
333,6.0,0.0,0.0,6.0,7.0,2.0,1.0,1.0,3.0,1,0,1,0
334,9.0,1.0,3.0,10.0,2.0,0.0,4.0,0.0,11.0,0,1,1,0
335,8.0,2.0,1.0,7.0,5.0,5.0,5.0,2.0,10.0,1,0,0,1
336,14.0,2.0,0.0,6.0,2.0,2.0,4.0,2.0,11.0,0,1,0,1
337,13.0,1.0,2.0,8.0,9.0,0.0,2.0,2.0,8.0,1,0,0,1
338,11.0,1.0,2.0,8.0,7.0,3.0,0.0,2.0,13.0,0,1,0,1
339,10.0,0.0,1.0,10.0,4.0,2.0,6.0,2.0,9.0,1,0,0,1
340,8.0,0.0,1.0,8.0,5.0,5.0,3.0,3.0,8.0,0,1,0,1
341,2.0,0.0,0.0,8.0,2.0,3.0,0.0,3.0,12.0,1,0,0,1
342,19.0,0.0,2.0,9.0,5.0,5.0,5.0,3.0,12.0,0,1,0,1
343,5.0,1.0,1.0,5.0,4.0,1.0,2.0,0.0,7.0,1,0,0,1
344,5.0,0.0,0.0,8.0,9.0,2.0,3.0,0.0,9.0,0,1,0,1
345,6.0,0.0,6.0,15.0,7.0,4.0,6.0,1.0,10.0,1,0,1,0
346,9.0,0.0,4.0,6.0,4.0,1.0,7.0,0.0,15.0,0,1,1,0
347,8.0,2.0,0.0,21.0,6.0,0.0,1.0,0.0,8.0,1,0,1,0
348,5.0,1.0,4.0,9.0,4.0,1.0,1.0,0.0,11.0,0,1,1,0
349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
351,5.0,0.0,2.0,5.0,1.0,1.0,7.0,1.0,4.0,1,0,0,1
352,6.0,1.0,3.0,7.0,1.0,2.0,2.0,2.0,9.0,0,1,0,1
353,10.0,1.0,1.0,13.0,2.0,2.0,1.0,1.0,10.0,1,0,0,1
354,11.0,0.0,3.0,13.0,6.0,8.0,3.0,0.0,12.0,0,1,0,1
355,6.0,0.0,2.0,8.0,6.0,2.0,3.0,2.0,10.0,1,0,1,0
356,10.0,0.0,2.0,8.0,2.0,3.0,3.0,0.0,9.0,0,1,1,0
357,7.0,1.0,3.0,2.0,6.0,2.0,2.0,1.0,11.0,1,0,0,1
358,6.0,1.0,2.0,7.0,5.0,3.0,1.0,2.0,9.0,0,1,0,1
359,8.0,1.0,3.0,5.0,2.0,0.0,5.0,1.0,14.0,1,0,0,1
360,9.0,1.0,2.0,6.0,6.0,1.0,1.0,4.0,14.0,0,1,0,1
361,8.0,2.0,2.0,8.0,4.0,6.0,2.0,5.0,8.0,1,0,1,0
362,11.0,2.0,3.0,4.0,2.0,1.0,1.0,3.0,15.0,0,1,1,0
363,19.0,0.0,0.0,6.0,6.0,6.0,5.0,1.0,9.0,1,0,1,0
364,10.0,2.0,5.0,12.0,4.0,1.0,3.0,1.0,8.0,0,1,1,0
365,6.0,0.0,0.0,16.0,7.0,3.0,1.0,2.0,7.0,1,0,1,0
366,15.0,2.0,3.0,7.0,5.0,6.0,4.0,0.0,9.0,0,1,1,0
367,10.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,13.0,1,0,0,1
368,6.0,0.0,1.0,5.0,7.0,5.0,5.0,1.0,8.0,0,1,0,1
369,6.0,1.0,2.0,4.0,9.0,3.0,6.0,1.0,13.0,1,0,0,1
370,5.0,1.0,6.0,10.0,10.0,4.0,8.0,1.0,9.0,0,1,0,1
371,5.0,0.0,3.0,11.0,9.0,1.0,2.0,5.0,8.0,1,0,1,0
372,9.0,0.0,4.0,7.0,4.0,5.0,4.0,4.0,15.0,0,1,1,0
373,13.0,0.0,3.0,8.0,6.0,1.0,3.0,0.0,5.0,1,0,1,0
374,10.0,1.0,2.0,9.0,2.0,2.0,9.0,1.0,11.0,0,1,1,0
375,10.0,0.0,3.0,8.0,5.0,2.0,4.0,2.0,7.0,1,0,0,1
376,16.0,1.0,7.0,13.0,1.0,2.0,4.0,1.0,13.0,0,1,0,1
377,15.0,2.0,2.0,5.0,3.0,1.0,6.0,1.0,16.0,1,0,1,0
378,3.0,1.0,0.0,7.0,3.0,3.0,4.0,2.0,11.0,0,1,1,0
379,9.0,0.0,2.0,13.0,4.0,4.0,3.0,0.0,10.0,1,0,1,0
380,7.0,0.0,1.0,9.0,10.0,2.0,3.0,1.0,6.0,0,1,1,0
381,8.0,1.0,2.0,11.0,14.0,1.0,3.0,3.0,9.0,1,0,1,0
382,21.0,0.0,3.0,8.0,5.0,4.0,2.0,0.0,13.0,0,1,1,0
383,9.0,0.0,3.0,14.0,4.0,6.0,3.0,0.0,14.0,1,0,1,0
384,14.0,3.0,10.0,10.0,8.0,3.0,1.0,0.0,9.0,0,1,1,0
385,14.0,0.0,0.0,13.0,6.0,3.0,5.0,1.0,7.0,1,0,1,0
386,7.0,1.0,1.0,13.0,3.0,5.0,4.0,2.0,15.0,0,1,1,0
387,9.0,1.0,1.0,3.0,5.0,1.0,4.0,1.0,6.0,1,0,1,0
388,10.0,0.0,4.0,6.0,6.0,2.0,4.0,2.0,13.0,0,1,1,0
389,5.0,0.0,3.0,4.0,6.0,2.0,2.0,1.0,13.0,1,0,0,1
390,12.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,8.0,0,1,0,1
391,5.0,1.0,3.0,8.0,5.0,2.0,6.0,3.0,7.0,1,0,1,0
392,3.0,1.0,2.0,9.0,3.0,4.0,2.0,5.0,12.0,0,1,1,0
393,6.0,1.0,3.0,8.0,2.0,1.0,6.0,1.0,10.0,1,0,0,1
394,10.0,2.0,7.0,10.0,7.0,1.0,2.0,4.0,14.0,0,1,0,1
395,7.0,2.0,0.0,6.0,3.0,2.0,3.0,0.0,11.0,1,0,0,1
396,13.0,0.0,2.0,8.0,1.0,0.0,1.0,3.0,10.0,0,1,0,1
397,10.0,0.0,6.0,3.0,4.0,5.0,5.0,1.0,15.0,1,0,1,0
398,13.0,2.0,6.0,5.0,0.0,5.0,5.0,0.0,9.0,0,1,1,0
399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
401,8.0,0.0,0.0,11.0,5.0,6.0,3.0,0.0,2.0,1,0,1,0
402,15.0,0.0,5.0,4.0,2.0,3.0,7.0,0.0,10.0,0,1,1,0
403,5.0,1.0,0.0,10.0,6.0,2.0,2.0,1.0,5.0,1,0,1,0
404,9.0,0.0,0.0,4.0,4.0,5.0,7.0,0.0,11.0,0,1,1,0
405,12.0,0.0,0.0,5.0,8.0,0.0,2.0,2.0,6.0,1,0,0,1
406,8.0,0.0,1.0,6.0,2.0,4.0,4.0,0.0,11.0,0,1,0,1
407,10.0,0.0,2.0,6.0,5.0,0.0,5.0,1.0,11.0,1,0,1,0
408,9.0,0.0,4.0,6.0,2.0,2.0,6.0,1.0,14.0,0,1,1,0
409,9.0,0.0,5.0,10.0,9.0,2.0,2.0,0.0,9.0,1,0,0,1
410,11.0,0.0,3.0,6.0,5.0,0.0,7.0,0.0,13.0,0,1,0,1
411,11.0,2.0,2.0,11.0,3.0,0.0,2.0,0.0,9.0,1,0,0,1
412,12.0,1.0,3.0,17.0,2.0,2.0,1.0,0.0,13.0,0,1,0,1
413,8.0,0.0,2.0,8.0,3.0,1.0,6.0,3.0,12.0,1,0,0,1
414,7.0,0.0,5.0,7.0,6.0,7.0,6.0,3.0,8.0,0,1,0,1
415,7.0,0.0,0.0,7.0,5.0,3.0,4.0,0.0,5.0,1,0,1,0
416,8.0,1.0,0.0,6.0,6.0,5.0,4.0,0.0,10.0,0,1,1,0
417,12.0,2.0,5.0,2.0,7.0,3.0,7.0,2.0,8.0,1,0,1,0
418,7.0,2.0,3.0,8.0,5.0,3.0,1.0,1.0,14.0,0,1,1,0
419,11.0,1.0,2.0,7.0,5.0,3.0,4.0,1.0,9.0,1,0,1,0
420,11.0,1.0,3.0,7.0,5.0,6.0,5.0,2.0,8.0,0,1,1,0
421,8.0,2.0,2.0,5.0,5.0,1.0,2.0,3.0,8.0,1,0,0,1
422,10.0,0.0,2.0,8.0,8.0,2.0,4.0,0.0,12.0,0,1,0,1
423,14.0,0.0,0.0,11.0,2.0,2.0,7.0,0.0,15.0,1,0,1,0
424,13.0,0.0,1.0,18.0,4.0,5.0,3.0,3.0,12.0,0,1,1,0
425,8.0,0.0,4.0,3.0,8.0,2.0,3.0,3.0,5.0,1,0,1,0
426,10.0,0.0,2.0,6.0,4.0,4.0,3.0,0.0,12.0,0,1,1,0
427,9.0,1.0,0.0,8.0,3.0,1.0,1.0,3.0,12.0,1,0,0,1
428,9.0,0.0,3.0,9.0,2.0,2.0,1.0,2.0,10.0,0,1,0,1
429,6.0,0.0,3.0,3.0,5.0,3.0,9.0,1.0,10.0,1,0,1,0
430,12.0,1.0,1.0,10.0,7.0,4.0,7.0,1.0,12.0,0,1,1,0
431,5.0,1.0,3.0,4.0,7.0,2.0,3.0,3.0,14.0,1,0,0,1
432,14.0,0.0,2.0,8.0,5.0,4.0,2.0,2.0,14.0,0,1,0,1
433,8.0,3.0,1.0,15.0,6.0,6.0,5.0,1.0,7.0,1,0,1,0
434,11.0,1.0,2.0,10.0,1.0,1.0,6.0,0.0,10.0,0,1,1,0
435,8.0,1.0,4.0,7.0,2.0,5.0,5.0,0.0,11.0,1,0,1,0
436,9.0,1.0,3.0,12.0,6.0,4.0,3.0,0.0,12.0,0,1,1,0
437,9.0,1.0,7.0,8.0,4.0,4.0,5.0,2.0,9.0,1,0,0,1
438,10.0,0.0,4.0,11.0,5.0,1.0,2.0,1.0,13.0,0,1,0,1
439,6.0,1.0,0.0,11.0,6.0,4.0,2.0,3.0,13.0,1,0,1,0
440,14.0,1.0,1.0,12.0,3.0,3.0,6.0,0.0,15.0,0,1,1,0
441,8.0,0.0,3.0,13.0,3.0,6.0,6.0,0.0,11.0,1,0,0,1
442,12.0,2.0,4.0,5.0,7.0,0.0,5.0,0.0,11.0,0,1,0,1
443,14.0,0.0,5.0,8.0,5.0,5.0,7.0,1.0,4.0,1,0,1,0
444,6.0,0.0,4.0,16.0,8.0,2.0,0.0,3.0,8.0,0,1,1,0
445,6.0,0.0,1.0,10.0,6.0,0.0,5.0,6.0,13.0,1,0,0,1
446,9.0,0.0,4.0,10.0,3.0,6.0,2.0,4.0,6.0,0,1,0,1
447,9.0,1.0,5.0,8.0,3.0,4.0,3.0,0.0,11.0,1,0,0,1
448,8.0,0.0,5.0,10.0,7.0,1.0,4.0,1.0,9.0,0,1,0,1
449,8.0,1.0,4.0,7.0,6.0,0.0,3.0,1.0,8.0,1,0,0,1
450,16.0,0.0,2.0,11.0,4.0,1.0,6.0,0.0,10.0,0,1,0,1
451,6.0,0.0,1.0,6.0,4.0,4.0,1.0,0.0,8.0,1,0,1,0
452,7.0,0.0,5.0,6.0,3.0,4.0,3.0,1.0,5.0,0,1,1,0
453,14.0,0.0,3.0,4.0,1.0,3.0,2.0,1.0,11.0,1,0,0,1
454,10.0,1.0,2.0,16.0,6.0,3.0,3.0,1.0,5.0,0,1,0,1
455,7.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1,0,0,1
456,8.0,3.0,2.0,7.0,7.0,3.0,6.0,3.0,12.0,0,1,0,1
457,13.0,0.0,0.0,18.0,4.0,2.0,4.0,0.0,11.0,1,0,1,0
458,7.0,0.0,4.0,12.0,4.0,1.0,0.0,1.0,8.0,0,1,1,0
459,8.0,0.0,1.0,11.0,10.0,1.0,3.0,1.0,8.0,1,0,0,1
460,13.0,1.0,5.0,6.0,3.0,1.0,5.0,1.0,9.0,0,1,0,1
461,4.0,0.0,2.0,13.0,4.0,4.0,3.0,1.0,9.0,1,0,0,1
462,8.0,0.0,2.0,5.0,3.0,5.0,5.0,0.0,11.0,0,1,0,1
463,7.0,1.0,1.0,12.0,7.0,5.0,2.0,3.0,10.0,1,0,1,0
464,19.0,1.0,2.0,7.0,5.0,6.0,7.0,1.0,17.0,0,1,1,0
465,8.0,0.0,4.0,3.0,6.0,3.0,4.0,1.0,11.0,1,0,0,1
466,6.0,1.0,4.0,7.0,6.0,0.0,3.0,0.0,7.0,0,1,0,1
467,12.0,0.0,2.0,12.0,5.0,1.0,5.0,0.0,6.0,1,0,1,0
468,9.0,0.0,2.0,8.0,1.0,5.0,2.0,0.0,9.0,0,1,1,0
469,7.0,1.0,4.0,11.0,4.0,3.0,4.0,1.0,8.0,1,0,0,1
470,8.0,0.0,3.0,10.0,6.0,3.0,5.0,0.0,8.0,0,1,0,1
471,9.0,1.0,3.0,17.0,8.0,6.0,7.0,1.0,9.0,1,0,1,0
472,13.0,1.0,1.0,10.0,3.0,3.0,8.0,0.0,8.0,0,1,1,0
473,7.0,2.0,3.0,14.0,1.0,1.0,1.0,3.0,10.0,1,0,1,0
474,7.0,1.0,2.0,4.0,5.0,2.0,4.0,1.0,13.0,0,1,1,0
475,15.0,0.0,1.0,5.0,3.0,1.0,4.0,0.0,10.0,1,0,0,1
476,16.0,2.0,2.0,11.0,4.0,2.0,2.0,1.0,10.0,0,1,0,1
477,9.0,0.0,1.0,8.0,7.0,1.0,0.0,3.0,10.0,1,0,1,0
478,17.0,1.0,3.0,9.0,1.0,3.0,6.0,1.0,15.0,0,1,1,0
479,3.0,0.0,5.0,19.0,12.0,3.0,2.0,1.0,9.0,1,0,1,0
480,6.0,1.0,7.0,4.0,2.0,4.0,6.0,0.0,9.0,0,1,1,0
481,9.0,0.0,3.0,6.0,4.0,3.0,4.0,2.0,13.0,1,0,1,0
482,10.0,1.0,4.0,8.0,6.0,2.0,5.0,0.0,7.0,0,1,1,0
483,5.0,1.0,1.0,5.0,7.0,3.0,5.0,1.0,11.0,1,0,0,1
484,13.0,2.0,3.0,8.0,7.0,4.0,6.0,1.0,15.0,0,1,0,1
485,9.0,0.0,2.0,7.0,2.0,4.0,5.0,5.0,10.0,1,0,1,0
486,8.0,1.0,1.0,16.0,4.0,7.0,4.0,4.0,6.0,0,1,1,0
487,9.0,1.0,1.0,11.0,4.0,2.0,3.0,2.0,6.0,1,0,0,1
488,7.0,0.0,0.0,12.0,7.0,3.0,5.0,1.0,8.0,0,1,0,1
489,6.0,0.0,3.0,7.0,7.0,3.0,1.0,2.0,11.0,1,0,1,0
490,8.0,0.0,2.0,13.0,7.0,1.0,7.0,1.0,9.0,0,1,1,0
491,11.0,1.0,2.0,14.0,4.0,0.0,3.0,1.0,14.0,1,0,1,0
492,6.0,0.0,1.0,11.0,1.0,8.0,5.0,2.0,7.0,0,1,1,0
493,4.0,0.0,1.0,3.0,7.0,2.0,5.0,0.0,6.0,1,0,0,1
494,5.0,1.0,0.0,8.0,6.0,1.0,2.0,1.0,8.0,0,1,0,1
495,11.0,1.0,0.0,8.0,4.0,3.0,4.0,2.0,9.0,1,0,0,1
496,8.0,0.0,1.0,10.0,8.0,3.0,1.0,3.0,12.0,0,1,0,1
497,15.0,0.0,1.0,8.0,5.0,4.0,3.0,0.0,5.0,1,0,1,0
498,2.0,1.0,3.0,8.0,7.0,7.0,2.0,1.0,9.0,0,1,1,0
499,10.0,0.0,0.0,15.0,8.0,1.0,8.0,3.0,12.0,1,0,0,1
500,6.0,1.0,4.0,15.0,5.0,2.0,4.0,2.0,10.0,0,1,0,1
501,9.0,1.0,2.0,11.0,3.0,4.0,4.0,2.0,10.0,1,0,1,0
502,6.0,1.0,0.0,8.0,8.0,2.0,3.0,1.0,14.0,0,1,1,0
503,5.0,4.0,5.0,5.0,1.0,1.0,1.0,3.0,6.0,1,0,0,1
504,7.0,0.0,3.0,3.0,6.0,4.0,3.0,2.0,15.0,0,1,0,1
505,8.0,1.0,2.0,14.0,2.0,2.0,3.0,1.0,11.0,1,0,0,1
506,9.0,1.0,3.0,14.0,3.0,2.0,7.0,1.0,11.0,0,1,0,1
507,7.0,1.0,2.0,4.0,2.0,4.0,3.0,3.0,10.0,1,0,0,1
508,11.0,1.0,4.0,11.0,3.0,2.0,2.0,3.0,11.0,0,1,0,1
509,8.0,0.0,4.0,7.0,0.0,4.0,7.0,1.0,12.0,1,0,1,0
510,10.0,1.0,3.0,11.0,5.0,8.0,3.0,0.0,4.0,0,1,1,0
511,7.0,1.0,1.0,10.0,6.0,1.0,0.0,1.0,12.0,1,0,0,1
512,12.0,2.0,3.0,7.0,4.0,1.0,5.0,0.0,10.0,0,1,0,1
513,6.0,0.0,0.0,20.0,2.0,1.0,5.0,1.0,6.0,1,0,1,0
514,7.0,0.0,0.0,7.0,4.0,2.0,3.0,1.0,9.0,0,1,1,0
515,6.0,1.0,1.0,3.0,4.0,2.0,6.0,5.0,8.0,1,0,1,0
516,11.0,0.0,3.0,4.0,10.0,2.0,2.0,3.0,9.0,0,1,1,0
517,7.0,0.0,3.0,9.0,2.0,2.0,2.0,1.0,7.0,1,0,0,1
518,6.0,1.0,5.0,12.0,6.0,4.0,2.0,0.0,9.0,0,1,0,1
519,8.0,0.0,1.0,7.0,2.0,1.0,2.0,1.0,5.0,1,0,0,1
520,14.0,1.0,1.0,14.0,6.0,3.0,1.0,0.0,11.0,0,1,0,1
521,12.0,1.0,1.0,5.0,3.0,2.0,3.0,0.0,11.0,1,0,1,0
522,12.0,0.0,5.0,14.0,1.0,7.0,3.0,0.0,8.0,0,1,1,0
523,5.0,1.0,3.0,15.0,3.0,4.0,7.0,2.0,12.0,1,0,0,1
524,11.0,2.0,4.0,18.0,3.0,2.0,4.0,1.0,7.0,0,1,0,1
525,10.0,1.0,1.0,9.0,7.0,4.0,2.0,0.0,6.0,1,0,0,1
526,14.0,0.0,2.0,13.0,7.0,5.0,3.0,0.0,12.0,0,1,0,1
527,11.0,2.0,1.0,3.0,4.0,1.0,3.0,3.0,9.0,1,0,1,0
528,7.0,1.0,0.0,8.0,5.0,5.0,1.0,3.0,10.0,0,1,1,0
529,8.0,1.0,4.0,5.0,4.0,4.0,8.0,1.0,16.0,1,0,0,1
530,6.0,0.0,3.0,8.0,8.0,3.0,1.0,1.0,7.0,0,1,0,1
531,4.0,1.0,3.0,2.0,6.0,3.0,3.0,2.0,6.0,1,0,1,0
532,6.0,2.0,4.0,7.0,6.0,3.0,6.0,1.0,11.0,0,1,1,0
533,6.0,0.0,0.0,8.0,6.0,0.0,2.0,1.0,6.0,1,0,0,1
534,13.0,0.0,2.0,9.0,5.0,6.0,3.0,0.0,12.0,0,1,0,1
535,17.0,0.0,1.0,6.0,6.0,1.0,2.0,3.0,12.0,1,0,0,1
536,3.0,1.0,0.0,6.0,5.0,2.0,4.0,2.0,14.0,0,1,0,1
537,11.0,1.0,1.0,3.0,5.0,3.0,3.0,2.0,8.0,1,0,0,1
538,15.0,1.0,4.0,9.0,5.0,1.0,4.0,0.0,13.0,0,1,0,1
539,9.0,0.0,2.0,11.0,7.0,2.0,3.0,2.0,5.0,1,0,1,0
540,18.0,0.0,2.0,7.0,3.0,2.0,5.0,0.0,13.0,0,1,1,0
541,11.0,2.0,2.0,6.0,8.0,8.0,3.0,1.0,8.0,1,0,0,1
542,10.0,1.0,3.0,6.0,8.0,3.0,3.0,0.0,14.0,0,1,0,1
543,8.0,1.0,3.0,8.0,2.0,3.0,5.0,0.0,10.0,1,0,0,1
544,3.0,1.0,3.0,6.0,6.0,5.0,2.0,2.0,10.0,0,1,0,1
545,11.0,2.0,4.0,10.0,5.0,2.0,1.0,2.0,12.0,1,0,0,1
546,13.0,0.0,6.0,12.0,1.0,4.0,8.0,1.0,13.0,0,1,0,1
547,10.0,1.0,2.0,7.0,6.0,2.0,2.0,0.0,9.0,1,0,1,0
548,7.0,1.0,1.0,7.0,3.0,3.0,2.0,0.0,10.0,0,1,1,0
549,5.0,0.0,0.0,6.0,10.0,0.0,3.0,3.0,6.0,1,0,1,0
550,10.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,9.0,0,1,1,0
551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
553,7.0,1.0,4.0,14.0,3.0,5.0,2.0,1.0,13.0,1,0,1,0
554,9.0,2.0,3.0,9.0,7.0,3.0,6.0,2.0,14.0,0,1,1,0
555,8.0,0.0,3.0,5.0,5.0,1.0,2.0,0.0,5.0,1,0,1,0
556,5.0,1.0,7.0,8.0,4.0,3.0,7.0,1.0,12.0,0,1,1,0
557,7.0,0.0,5.0,5.0,1.0,2.0,5.0,1.0,12.0,1,0,0,1
558,4.0,1.0,3.0,7.0,5.0,4.0,0.0,3.0,4.0,0,1,0,1
559,6.0,1.0,0.0,3.0,7.0,3.0,3.0,4.0,14.0,1,0,0,1
560,12.0,3.0,1.0,4.0,1.0,3.0,4.0,1.0,6.0,0,1,0,1
561,10.0,2.0,1.0,14.0,7.0,3.0,5.0,0.0,7.0,1,0,1,0
562,13.0,0.0,2.0,13.0,4.0,0.0,2.0,1.0,16.0,0,1,1,0
563,9.0,1.0,1.0,9.0,4.0,4.0,4.0,0.0,8.0,1,0,0,1
564,16.0,0.0,1.0,11.0,0.0,2.0,7.0,0.0,10.0,0,1,0,1
565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
567,8.0,0.0,4.0,10.0,6.0,6.0,3.0,0.0,6.0,1,0,0,1
568,7.0,0.0,3.0,10.0,5.0,3.0,3.0,0.0,6.0,0,1,0,1
569,9.0,1.0,2.0,11.0,5.0,1.0,1.0,2.0,8.0,1,0,1,0
570,7.0,0.0,2.0,8.0,7.0,1.0,4.0,2.0,18.0,0,1,1,0
571,8.0,0.0,3.0,7.0,3.0,3.0,2.0,0.0,9.0,1,0,0,1
572,9.0,1.0,3.0,8.0,2.0,2.0,4.0,2.0,12.0,0,1,0,1
573,5.0,0.0,6.0,11.0,5.0,2.0,1.0,1.0,7.0,1,0,1,0
574,10.0,1.0,3.0,4.0,5.0,2.0,3.0,0.0,14.0,0,1,1,0
575,8.0,1.0,0.0,3.0,6.0,3.0,4.0,2.0,10.0,1,0,0,1
576,16.0,0.0,4.0,8.0,6.0,7.0,5.0,1.0,12.0,0,1,0,1
577,8.0,2.0,3.0,6.0,2.0,0.0,2.0,0.0,8.0,1,0,0,1
578,15.0,0.0,1.0,7.0,4.0,2.0,4.0,0.0,10.0,0,1,0,1
579,7.0,0.0,0.0,5.0,2.0,4.0,3.0,1.0,8.0,1,0,0,1
580,6.0,2.0,2.0,9.0,1.0,1.0,2.0,2.0,11.0,0,1,0,1
581,8.0,1.0,2.0,5.0,2.0,4.0,8.0,2.0,11.0,1,0,1,0
582,9.0,2.0,3.0,10.0,7.0,5.0,5.0,3.0,11.0,0,1,1,0
583,13.0,0.0,5.0,13.0,1.0,1.0,5.0,1.0,6.0,1,0,1,0
584,5.0,1.0,3.0,7.0,3.0,6.0,2.0,2.0,10.0,0,1,1,0
585,6.0,2.0,3.0,17.0,5.0,8.0,1.0,1.0,15.0,1,0,1,0
586,10.0,2.0,1.0,7.0,9.0,4.0,2.0,1.0,11.0,0,1,1,0
587,8.0,0.0,1.0,11.0,3.0,5.0,1.0,0.0,6.0,1,0,0,1
588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0,1,0
589,9.0,1.0,1.0,13.0,5.0,1.0,3.0,1.0,11.0,0,1,0,1
590,11.0,2.0,2.0,6.0,7.0,3.0,5.0,3.0,9.0,1,0,1,0
591,15.0,0.0,0.0,6.0,3.0,5.0,7.0,2.0,11.0,0,1,1,0
592,11.0,0.0,1.0,6.0,4.0,5.0,5.0,1.0,9.0,1,0,0,1
593,16.0,0.0,0.0,12.0,6.0,4.0,2.0,0.0,6.0,0,1,0,1
594,8.0,1.0,2.0,3.0,3.0,2.0,3.0,0.0,7.0,1,0,1,0
595,9.0,0.0,1.0,8.0,3.0,3.0,1.0,1.0,9.0,0,1,1,0
596,8.0,2.0,4.0,6.0,2.0,2.0,2.0,3.0,11.0,1,0,1,0
597,10.0,0.0,2.0,6.0,3.0,4.0,4.0,2.0,14.0,0,1,1,0
598,9.0,0.0,6.0,5.0,7.0,6.0,10.0,0.0,7.0,1,0,1,0
599,12.0,0.0,4.0,8.0,8.0,2.0,4.0,2.0,14.0,0,1,1,0
600,7.0,0.0,3.0,9.0,11.0,2.0,2.0,3.0,9.0,1,0,0,1
601,15.0,3.0,5.0,9.0,5.0,4.0,1.0,3.0,10.0,0,1,0,1
602,10.0,0.0,3.0,6.0,9.0,2.0,7.0,3.0,6.0,1,0,0,1
603,12.0,1.0,1.0,10.0,9.0,4.0,3.0,1.0,8.0,0,1,0,1
